1,200581,苏威孚Ｂ,15.62,0.03,0.47,10600.0,16548500.0,0.03,15.69,15.18,15.20,15.15,5.15,0.01,6.91,0.75,1676997318.3872747
2,900901,云赛Ｂ股,0.560,0.02,0.013,40100.0,2262900.0,0.05,0.572,0.547,0.548,0.547,1.43,0.01,26.80,1.20,1676997318.3872747
3,900936,鄂资Ｂ股,1.995,0.01,0.023,4809,957400.0,0.01,1.996,1.973,1.973,1.972,1.10,0.0,4.70,1.40,1676997318.3872747
4,900948,伊泰Ｂ股,1.432,0.01,0.016,28300.0,4029000.0,0.02,1.433,1.410,1.414,1.416,1.54,0.0,2.38,0.68,1676997318.3872747
5,900952,锦港Ｂ股,0.281,0.01,0.003,11900.0,333400.0,0.03,0.282,0.274,0.278,0.278,1.48,0.01,38.68,0.60,1676997318.3872747
6,200539,粤电力Ｂ,2.23,0.01,0.02,5376,1194200.0,0.01,2.23,2.21,2.21,2.21,0.61,0.0,-4.62,0.49,1676997318.3872747
7,200625,长  安Ｂ,3.99,0.01,0.03,47800.0,19019000.0,0.03,4.02,3.92,3.96,3.96,1.66,0.0,3.89,0.58,1676997318.3872747
8,200056,皇庭B,1.36,0.01,0.01,1144,155100.0,0.01,1.37,1.35,1.36,1.35,1.45,0.0,-2.70,0.48,1676997318.3872747
9,900937,*ST华电B,0.148,0.01,0.001,8047,118700.0,0.02,0.149,0.146,0.147,0.147,1.08,0.0,-3.03,0.91,1676997318.3872747
10,200029,深深房Ｂ,3.04,0.01,0.02,2344,712700.0,0.01,3.06,3.02,3.02,3.02,1.52,0.0,16.67,0.70,1676997318.3872747
11,200761,本钢板Ｂ,1.54,0.01,0.01,8409,1286200.0,0.01,1.54,1.52,1.53,1.53,3.87,0.0,-16.64,0.30,1676997318.3872747
12,900912,外高Ｂ股,0.901,0.01,0.005,2438,219400.0,0.01,0.902,0.891,0.891,0.896,1.59,0.0,6.72,0.63,1676997318.3872747
13,200025,特  力Ｂ,4.26,0.0,0.02,208,88000.0,0.01,4.26,4.21,4.24,4.24,0.81,0.0,20.05,1.12,1676997318.3872747
14,200026,飞亚达Ｂ,6.66,0.0,0.03,154,101800.0,0.01,6.66,6.59,6.59,6.63,0.23,0.0,8.21,0.81,1676997318.3872747
15,900934,锦江Ｂ股,2.102,0.0,0.009,1662,347800.0,0.01,2.105,2.082,2.088,2.093,0.67,0.0,285.88,0.97,1676997318.3872747
16,200488,晨  鸣Ｂ,2.48,0.0,0.01,7081,1753900.0,0.01,2.49,2.46,2.47,2.47,0.85,0.0,20.84,0.37,1676997318.3872747
17,200037,深南电B,2.57,0.0,0.01,270,69100.0,0.02,2.57,2.53,2.53,2.56,0.36,0.0,-7.37,0.95,1676997318.3872747
18,200011,深物业B,6.00,0.0,0.02,1355,813000.0,0.01,6.01,5.98,5.98,5.98,1.44,0.0,5.32,0.75,1676997318.3872747
19,900940,大名城B,0.307,0.0,0.001,1197,36700.0,0.01,0.307,0.305,0.307,0.306,1.04,0.0,110.07,0.44,1676997318.3872747
20,900911,金桥Ｂ股,0.949,0.0,0.003,6408,609500.0,0.01,0.954,0.944,0.950,0.946,2.68,0.0,5.34,0.62,1676997318.3872747
21,200550,江  铃Ｂ,6.72,0.0,0.02,645,432800.0,0.01,6.73,6.67,6.67,6.70,1.01,0.0,5.49,0.58,1676997318.3872747
22,200706,瓦轴B,3.37,0.0,0.01,102,34100.0,0.02,3.37,3.31,3.36,3.36,0.46,0.0,-14.96,2.24,1676997318.3872747
23,900926,宝信Ｂ,3.208,0.0,0.009,7030,2249000.0,0.01,3.216,3.183,3.197,3.199,0.53,0.0,22.36,4.93,1676997318.3872747
24,900913,国新B股,0.383,0.0,0.001,3158,120400.0,0.02,0.384,0.378,0.382,0.382,1.16,0.0,-91.16,1.06,1676997318.3872747
25,200553,安道麦B,4.03,0.0,0.01,1144,460000.0,0.01,4.04,4.01,4.02,4.02,1.69,0.0,8.29,0.36,1676997318.3872747
26,200152,*ST山航B,4.20,0.0,0.01,2673,1117100.0,0.03,4.29,4.15,4.29,4.19,1.30,0.0,-0.21,-0.24,1676997318.3872747
27,900920,动力Ｂ股,0.431,0.0,0.001,2012,86500.0,0.01,0.432,0.427,0.432,0.430,0.62,0.0,-6.25,0.56,1676997318.3872747
28,900953,凯马Ｂ,0.446,0.0,0.001,1757,78400.0,0.01,0.448,0.442,0.443,0.445,0.35,0.0,-12.79,4.14,1676997318.3872747
29,900927,物贸Ｂ股,0.455,0.0,0.001,663,30100.0,0.02,0.456,0.449,0.449,0.454,0.57,0.0,50.95,1.69,1676997318.3872747
30,900906,中毅达B,0.519,0.0,0.001,9595,496300.0,0.02,0.520,0.511,0.511,0.518,1.46,0.0,74.94,22.93,1676997318.3872747
31,200771,杭汽轮Ｂ,11.30,0.0,0.02,2035,2292800.0,0.02,11.42,11.16,11.16,11.28,0.72,0.0,17.54,1.19,1676997318.3872747
32,900923,百联Ｂ股,0.711,0.0,0.001,959,68000.0,0.02,0.715,0.702,0.710,0.710,0.60,0.0,-35.51,0.54,1676997318.3872747
33,900905,老凤祥Ｂ,3.210,0.0,0.002,3294,1061800.0,0.01,3.236,3.203,3.209,3.208,0.65,0.0,6.59,1.22,1676997318.3872747
34,900957,凌云Ｂ股,0.577,0.0,0.000,594,34200.0,0.01,0.577,0.573,0.576,0.577,0.46,0.0,35.40,2.57,1676997318.3872747
35,900956,东贝B股,0,0,0,0,0,0,0,0,0,3.070,0,0.0,0,0,1676997318.3872747
36,900955,退市海B,0,0,0,0,0,0,0,0,0,0.021,0,0.0,0,0,1676997318.3872747
37,900951,退市大化,0,0,0,0,0,0,0,0,0,0.069,0,0.0,0,0,1676997318.3872747
38,900950,新城B股,0,0,0,0,0,0,0,0,0,2.216,0,0.0,0,0,1676997318.3872747
39,900949,东电B股,0,0,0,0,0,0,0,0,0,0.825,0,0.0,0,0,1676997318.3872747
40,900946,天雁B股,0.229,0.0,0.000,6163,141200.0,0.03,0.232,0.226,0.228,0.229,1.17,0.0,5053.29,2.19,1676997318.3872747
41,900942,黄山Ｂ股,0.838,0.0,0.000,4214,353300.0,0.01,0.842,0.832,0.833,0.838,1.64,0.0,-53.32,1.05,1676997318.3872747
42,900935,阳晨B股,0,0,0,0,0,0,0,0,0,2.922,0,0.0,0,0,1676997318.3872747
43,900933,华新B股,0,0,0,0,0,0,0,0,0,1.883,0,0.0,0,0,1676997318.3872747
44,900932,陆家Ｂ股,0.800,0.0,0.000,4294,343700.0,0.01,0.803,0.798,0.800,0.800,0.54,0.0,14.72,1.06,1676997318.3872747
45,900931,PT水仙B,0,0,0,0,0,0,0,0,0,0.176,0,0.0,0,0,1676997318.3872747
46,900930,*ST沪普B,0,0,0,0,0,0,0,0,0,0.402,0,0.0,0,0,1676997318.3872747
47,900924,上工Ｂ股,0.369,0.0,0.000,2171,80000.0,0.01,0.370,0.366,0.369,0.369,0.59,0.0,15.74,0.59,1676997318.3872747
48,900922,三毛B股,0.527,0.0,0.000,1037,54300.0,0.01,0.527,0.522,0.525,0.527,0.81,0.0,284.16,1.71,1676997318.3872747
49,900919,退市庭B,0,0,0,0,0,0,0,0,0,0.028,0,0.0,0,0,1676997318.3872747
50,900907,退市鹏B,0,0,0,0,0,0,0,0,0,0.023,0,0.0,0,0,1676997318.3872747
51,900903,大众Ｂ股,0.256,0.0,0.000,4501,114900.0,0.02,0.257,0.253,0.257,0.256,1.03,0.0,-8.81,0.46,1676997318.3872747
52,900902,市北B股,0.272,0.0,0.000,5377,146700.0,0.02,0.276,0.270,0.273,0.272,0.87,0.0,753.70,0.55,1676997318.3872747
53,201872,招港B,8.27,0.0,0.00,882,731500.0,0.01,8.34,8.23,8.23,8.27,0.65,0.0,5.09,0.35,1676997318.3872747
54,200992,中  鲁Ｂ,2.80,0.0,0.00,741,207100.0,0.01,2.81,2.78,2.81,2.80,1.04,0.0,16.54,0.68,1676997318.3872747
55,200986,粤华包B,0,0,0,0,0,0,0,0,0,5.51,0,0.0,0,0,1676997318.3872747
56,200770,武锅B退,0,0,0,0,0,0,0,0,0,2.05,0,0.0,0,0,1676997318.3872747
57,200726,鲁  泰Ｂ,5.25,0.0,0.00,958,500900.0,0.01,5.25,5.22,5.25,5.25,0.62,0.0,4.54,0.48,1676997318.3872747
58,200725,京东方Ｂ,3.76,0.0,0.00,6053,2278900.0,0.01,3.78,3.75,3.75,3.76,0.55,0.0,18.41,1.04,1676997318.3872747
59,200613,东海B退,0,0,0,0,0,0,0,0,0,0.30,0,0.0,0,0,1676997318.3872747
60,200530,冰山B,1.65,0.0,0.00,360,59000.0,0.02,1.66,1.63,1.66,1.65,0.71,0.0,117.56,0.42,1676997318.3872747
61,200513,丽珠B,0,0,0,0,0,0,0,0,0,37.92,0,0.0,0,0,1676997318.3872747
62,200418,小天鹅B,0,0,0,0,0,0,0,0,0,51.65,0,0.0,0,0,1676997318.3872747
63,200168,*ST舜喆B,0,0,0,0,0,0,0,0,0,0.70,0,0.0,0,0,1676997318.3872747
64,200160,东沣B退,0,0,0,0,0,0,0,0,0,0.18,0,0.0,0,0,1676997318.3872747
65,200058,深赛格B,1.88,0.0,0.00,2063,384800.0,0.02,1.88,1.85,1.87,1.88,1.22,0.0,81.68,1.08,1676997318.3872747
66,200057,*ST大洋B,0,0,0,0,0,0,0,0,0,0.27,0,0.0,0,0,1676997318.3872747
67,200053,深基地B,0,0,0,0,0,0,0,0,0,22.75,0,0.0,0,0,1676997318.3872747
68,200041,*ST本实B,0,0,0,0,0,0,0,0,0,1.16,0,0.0,0,0,1676997318.3872747
69,200039,中集B,0,0,0,0,0,0,0,0,0,9.70,0,0.0,0,0,1676997318.3872747
70,200030,富奥B,2.63,0.0,0.00,562,147800.0,0.01,2.64,2.61,2.64,2.63,1.46,0.0,11.09,0.59,1676997318.3872747
71,200028,一致Ｂ,17.78,0.0,0.00,419,745200.0,0.01,17.85,17.67,17.75,17.78,0.22,0.0,4.93,0.44,1676997318.3872747
72,200024,招商局B,0,0,0,0,0,0,0,0,0,35.30,0,0.0,0,0,1676997318.3872747
73,200020,深华发Ｂ,2.69,0.0,0.00,735,197000.0,0.01,2.70,2.67,2.69,2.69,2.22,0.0,60.61,1.96,1676997318.3872747
74,200018,神城B退,0,0,0,0,0,0,0,0,0,0.17,0,0.0,0,0,1676997318.3872747
75,200017,深中华B,1.35,0.0,0.00,770,103200.0,0.01,1.35,1.33,1.34,1.35,0.40,0.0,520.80,2.81,1676997318.3872747
76,200016,深康佳Ｂ,1.90,0.0,0.00,1454,276400.0,0.01,1.91,1.89,1.91,1.90,0.53,0.0,22.89,0.45,1676997318.3872747
77,200015,PT中浩B,0,0,0,0,0,0,0,0,0,1.95,0,0.0,0,0,1676997318.3872747
78,200013,*ST石化B,0,0,0,0,0,0,0,0,0,1.47,0,0.0,0,0,1676997318.3872747
79,200012,南  玻Ｂ,3.05,0.0,0.00,8529,2596600.0,0.01,3.06,3.04,3.05,3.05,1.16,0.0,3.85,0.68,1676997318.3872747
80,200003,PT金田B,0,0,0,0,0,0,0,0,0,1.60,0,0.0,0,0,1676997318.3872747
81,200002,万科B,0,0,0,0,0,0,0,0,0,12.41,0,0.0,0,0,1676997318.3872747
82,900925,机电Ｂ股,-1.084,-0.0,-0.001,1160,125100.0,0.02,1.089,1.072,1.085,1.085,0.58,0.0,7.71,0.62,1676997318.3872747
83,900928,临港B股,-0.926,-0.0,-0.001,871,80600.0,0.01,0.928,0.923,0.927,0.927,0.83,0.0,16.04,1.08,1676997318.3872747
84,900908,氯碱Ｂ股,-0.678,-0.0,-0.001,6957,471900.0,0.01,0.680,0.676,0.679,0.679,0.92,0.0,3.66,0.74,1676997318.3872747
85,900909,华谊B股,-0.599,-0.0,-0.001,2351,141300.0,0.01,0.604,0.596,0.601,0.600,0.96,0.0,5.98,0.42,1676997318.3872747
86,900910,海立Ｂ股,-0.463,-0.0,-0.001,1163,53700.0,0.01,0.466,0.460,0.464,0.464,0.89,0.0,44.34,0.59,1676997318.3872747
87,900918,耀皮Ｂ股,-0.419,-0.0,-0.001,2782,117200.0,0.01,0.424,0.418,0.418,0.420,0.59,0.0,71.88,0.80,1676997318.3872747
88,200869,张  裕Ｂ,-12.15,-0.0,-0.03,2021,2450600.0,0.01,12.18,12.09,12.18,12.18,0.75,0.0,13.01,0.71,1676997318.3872747
89,900916,凤凰B股,-0.384,-0.0,-0.001,1808,69200.0,0.01,0.385,0.381,0.385,0.385,1.14,0.0,15.98,0.56,1676997318.3872747
90,200019,深粮B,-3.71,-0.0,-0.01,93,34500.0,0.01,3.72,3.70,3.72,3.72,0.19,0.0,9.11,0.83,1676997318.3872747
91,900914,锦在线B,-0.703,-0.0,-0.002,1614,113700.0,0.01,0.708,0.700,0.707,0.705,0.81,0.0,3.99,0.71,1676997318.3872747
92,900917,海欣Ｂ股,-0.340,-0.0,-0.001,4606,155900.0,0.01,0.342,0.337,0.342,0.341,1.36,0.0,12.84,0.76,1676997318.3872747
93,200468,宁通信B,-3.20,-0.0,-0.01,896,284000.0,0.02,3.20,3.13,3.19,3.21,0.74,0.0,-13.61,17.36,1676997318.3872747
94,900939,汇丽B,-0.558,-0.0,-0.002,1667,91900.0,0.02,0.561,0.550,0.561,0.560,0.90,0.0,98.03,6.26,1676997318.3872747
95,900945,海控B股,-0.267,-0.0,-0.001,2601,69000.0,0.02,0.269,0.263,0.269,0.268,0.94,0.0,-2.95,-56.89,1676997318.3872747
96,900938,海科B,-0.229,-0.0,-0.001,12000.0,273400.0,0.03,0.231,0.224,0.229,0.230,0.52,0.0,18.82,0.66,1676997318.3872747
97,200521,虹美菱B,-2.24,-0.0,-0.01,539,120900.0,0.01,2.25,2.22,2.22,2.25,0.78,0.0,9.65,0.42,1676997318.3872747
98,200570,苏常柴Ｂ,-2.21,-0.0,-0.01,419,92600.0,0.01,2.22,2.20,2.22,2.22,0.48,0.0,7.79,0.43,1676997318.3872747
99,200055,方大Ｂ,-2.17,-0.0,-0.01,1736,377200.0,0.01,2.19,2.16,2.18,2.18,1.55,0.0,7.38,0.37,1676997318.3872747
100,200429,粤高速Ｂ,-5.89,-0.01,-0.03,4140,2444800.0,0.01,5.93,5.89,5.93,5.92,1.14,0.0,8.65,1.23,1676997318.3872747
1,200581,苏威孚Ｂ,15.62,0.03,0.47,10600.0,16548500.0,0.03,15.69,15.18,15.20,15.15,5.15,0.01,6.91,0.75,1676998143.225918
2,900901,云赛Ｂ股,0.560,0.02,0.013,40100.0,2262900.0,0.05,0.572,0.547,0.548,0.547,1.43,0.01,26.80,1.20,1676998143.225918
3,900936,鄂资Ｂ股,1.995,0.01,0.023,4809,957400.0,0.01,1.996,1.973,1.973,1.972,1.10,0.0,4.70,1.40,1676998143.225918
4,900948,伊泰Ｂ股,1.432,0.01,0.016,28300.0,4029000.0,0.02,1.433,1.410,1.414,1.416,1.54,0.0,2.38,0.68,1676998143.225918
5,900952,锦港Ｂ股,0.281,0.01,0.003,11900.0,333400.0,0.03,0.282,0.274,0.278,0.278,1.48,0.01,38.68,0.60,1676998143.225918
6,200539,粤电力Ｂ,2.23,0.01,0.02,5376,1194200.0,0.01,2.23,2.21,2.21,2.21,0.61,0.0,-4.62,0.49,1676998143.225918
7,200625,长  安Ｂ,3.99,0.01,0.03,47800.0,19019000.0,0.03,4.02,3.92,3.96,3.96,1.66,0.0,3.89,0.58,1676998143.225918
8,200056,皇庭B,1.36,0.01,0.01,1144,155100.0,0.01,1.37,1.35,1.36,1.35,1.45,0.0,-2.70,0.48,1676998143.225918
9,900937,*ST华电B,0.148,0.01,0.001,8047,118700.0,0.02,0.149,0.146,0.147,0.147,1.08,0.0,-3.03,0.91,1676998143.225918
10,200029,深深房Ｂ,3.04,0.01,0.02,2344,712700.0,0.01,3.06,3.02,3.02,3.02,1.52,0.0,16.67,0.70,1676998143.225918
11,200761,本钢板Ｂ,1.54,0.01,0.01,8409,1286200.0,0.01,1.54,1.52,1.53,1.53,3.87,0.0,-16.64,0.30,1676998143.225918
12,900912,外高Ｂ股,0.901,0.01,0.005,2438,219400.0,0.01,0.902,0.891,0.891,0.896,1.59,0.0,6.72,0.63,1676998143.225918
13,200025,特  力Ｂ,4.26,0.0,0.02,208,88000.0,0.01,4.26,4.21,4.24,4.24,0.81,0.0,20.05,1.12,1676998143.225918
14,200026,飞亚达Ｂ,6.66,0.0,0.03,154,101800.0,0.01,6.66,6.59,6.59,6.63,0.23,0.0,8.21,0.81,1676998143.225918
15,900934,锦江Ｂ股,2.102,0.0,0.009,1662,347800.0,0.01,2.105,2.082,2.088,2.093,0.67,0.0,285.88,0.97,1676998143.225918
16,200488,晨  鸣Ｂ,2.48,0.0,0.01,7081,1753900.0,0.01,2.49,2.46,2.47,2.47,0.85,0.0,20.84,0.37,1676998143.225918
17,200037,深南电B,2.57,0.0,0.01,270,69100.0,0.02,2.57,2.53,2.53,2.56,0.36,0.0,-7.37,0.95,1676998143.225918
18,200011,深物业B,6.00,0.0,0.02,1355,813000.0,0.01,6.01,5.98,5.98,5.98,1.44,0.0,5.32,0.75,1676998143.225918
19,900940,大名城B,0.307,0.0,0.001,1197,36700.0,0.01,0.307,0.305,0.307,0.306,1.04,0.0,110.07,0.44,1676998143.225918
20,900911,金桥Ｂ股,0.949,0.0,0.003,6408,609500.0,0.01,0.954,0.944,0.950,0.946,2.68,0.0,5.34,0.62,1676998143.225918
21,200550,江  铃Ｂ,6.72,0.0,0.02,645,432800.0,0.01,6.73,6.67,6.67,6.70,1.01,0.0,5.49,0.58,1676998143.225918
22,200706,瓦轴B,3.37,0.0,0.01,102,34100.0,0.02,3.37,3.31,3.36,3.36,0.46,0.0,-14.96,2.24,1676998143.225918
23,900926,宝信Ｂ,3.208,0.0,0.009,7030,2249000.0,0.01,3.216,3.183,3.197,3.199,0.53,0.0,22.36,4.93,1676998143.225918
24,900913,国新B股,0.383,0.0,0.001,3158,120400.0,0.02,0.384,0.378,0.382,0.382,1.16,0.0,-91.16,1.06,1676998143.225918
25,200553,安道麦B,4.03,0.0,0.01,1144,460000.0,0.01,4.04,4.01,4.02,4.02,1.69,0.0,8.29,0.36,1676998143.225918
26,200152,*ST山航B,4.20,0.0,0.01,2673,1117100.0,0.03,4.29,4.15,4.29,4.19,1.30,0.0,-0.21,-0.24,1676998143.225918
27,900920,动力Ｂ股,0.431,0.0,0.001,2012,86500.0,0.01,0.432,0.427,0.432,0.430,0.62,0.0,-6.25,0.56,1676998143.225918
28,900953,凯马Ｂ,0.446,0.0,0.001,1757,78400.0,0.01,0.448,0.442,0.443,0.445,0.35,0.0,-12.79,4.14,1676998143.225918
29,900927,物贸Ｂ股,0.455,0.0,0.001,663,30100.0,0.02,0.456,0.449,0.449,0.454,0.57,0.0,50.95,1.69,1676998143.225918
30,900906,中毅达B,0.519,0.0,0.001,9595,496300.0,0.02,0.520,0.511,0.511,0.518,1.46,0.0,74.94,22.93,1676998143.225918
31,200771,杭汽轮Ｂ,11.30,0.0,0.02,2035,2292800.0,0.02,11.42,11.16,11.16,11.28,0.72,0.0,17.54,1.19,1676998143.225918
32,900923,百联Ｂ股,0.711,0.0,0.001,959,68000.0,0.02,0.715,0.702,0.710,0.710,0.60,0.0,-35.51,0.54,1676998143.225918
33,900905,老凤祥Ｂ,3.210,0.0,0.002,3294,1061800.0,0.01,3.236,3.203,3.209,3.208,0.65,0.0,6.59,1.22,1676998143.225918
34,900957,凌云Ｂ股,0.577,0.0,0.000,594,34200.0,0.01,0.577,0.573,0.576,0.577,0.46,0.0,35.40,2.57,1676998143.225918
35,900956,东贝B股,0,0,0,0,0,0,0,0,0,3.070,0,0.0,0,0,1676998143.225918
36,900955,退市海B,0,0,0,0,0,0,0,0,0,0.021,0,0.0,0,0,1676998143.225918
37,900951,退市大化,0,0,0,0,0,0,0,0,0,0.069,0,0.0,0,0,1676998143.225918
38,900950,新城B股,0,0,0,0,0,0,0,0,0,2.216,0,0.0,0,0,1676998143.225918
39,900949,东电B股,0,0,0,0,0,0,0,0,0,0.825,0,0.0,0,0,1676998143.225918
40,900946,天雁B股,0.229,0.0,0.000,6163,141200.0,0.03,0.232,0.226,0.228,0.229,1.17,0.0,5053.29,2.19,1676998143.225918
41,900942,黄山Ｂ股,0.838,0.0,0.000,4214,353300.0,0.01,0.842,0.832,0.833,0.838,1.64,0.0,-53.32,1.05,1676998143.225918
42,900935,阳晨B股,0,0,0,0,0,0,0,0,0,2.922,0,0.0,0,0,1676998143.225918
